timestamp,BTC: Short-Term Holder Profit/Loss Ratio,timestamp,90% Profit / 10% Loss,timestamp,10% Profit / 90% Loss,timestamp,BTC: Price,timestamp,50% Profit / 50% Loss,timestamp,---,timestamp,Very High Risk,timestamp,High Risk,timestamp,Very Low Risk,timestamp,Low Risk
2010-06-14T00:00:00.000Z,,2010-06-14T00:00:00.000Z,9,2010-06-14T00:00:00.000Z,0.1111111111111111,,,2010-06-14T00:00:00.000Z,1,2010-06-14T00:00:00.000Z,1,,,,,,,,
2010-06-15T00:00:00.000Z,,2010-06-15T00:00:00.000Z,9,2010-06-15T00:00:00.000Z,0.1111111111111111,,,2010-06-15T00:00:00.000Z,1,2010-06-15T00:00:00.000Z,1,,,,,,,,
2010-06-16T00:00:00.000Z,,2010-06-16T00:00:00.000Z,9,2010-06-16T00:00:00.000Z,0.1111111111111111,,,2010-06-16T00:00:00.000Z,1,2010-06-16T00:00:00.000Z,1,,,,,,,,
2010-06-17T00:00:00.000Z,,2010-06-17T00:00:00.000Z,9,2010-06-17T00:00:00.000Z,0.1111111111111111,,,2010-06-17T00:00:00.000Z,1,2010-06-17T00:00:00.000Z,1,,,,,,,,
2010-06-18T00:00:00.000Z,,2010-06-18T00:00:00.000Z,9,2010-06-18T00:00:00.000Z,0.1111111111111111,,,2010-06-18T00:00:00.000Z,1,2010-06-18T00:00:00.000Z,1,,,,,,,,
2010-06-19T00:00:00.000Z,,2010-06-19T00:00:00.000Z,9,2010-06-19T00:00:00.000Z,0.1111111111111111,,,2010-06-19T00:00:00.000Z,1,2010-06-19T00:00:00.000Z,1,,,,,,,,
2010-06-20T00:00:00.000Z,,2010-06-20T00:00:00.000Z,9,2010-06-20T00:00:00.000Z,0.1111111111111111,,,2010-06-20T00:00:00.000Z,1,2010-06-20T00:00:00.000Z,1,,,,,,,,
2010-06-21T00:00:00.000Z,,2010-06-21T00:00:00.000Z,9,2010-06-21T00:00:00.000Z,0.1111111111111111,,,2010-06-21T00:00:00.000Z,1,2010-06-21T00:00:00.000Z,1,,,,,,,,
2010-06-22T00:00:00.000Z,,2010-06-22T00:00:00.000Z,9,2010-06-22T00:00:00.000Z,0.1111111111111111,,,2010-06-22T00:00:00.000Z,1,2010-06-22T00:00:00.000Z,1,,,,,,,,
2010-06-23T00:00:00.000Z,,2010-06-23T00:00:00.000Z,9,2010-06-23T00:00:00.000Z,0.1111111111111111,,,2010-06-23T00:00:00.000Z,1,2010-06-23T00:00:00.000Z,1,,,,,,,,
2010-06-24T00:00:00.000Z,,2010-06-24T00:00:00.000Z,9,2010-06-24T00:00:00.000Z,0.1111111111111111,,,2010-06-24T00:00:00.000Z,1,2010-06-24T00:00:00.000Z,1,,,,,,,,
2010-06-25T00:00:00.000Z,,2010-06-25T00:00:00.000Z,9,2010-06-25T00:00:00.000Z,0.1111111111111111,,,2010-06-25T00:00:00.000Z,1,2010-06-25T00:00:00.000Z,1,,,,,,,,
2010-06-26T00:00:00.000Z,,2010-06-26T00:00:00.000Z,9,2010-06-26T00:00:00.000Z,0.1111111111111111,,,2010-06-26T00:00:00.000Z,1,2010-06-26T00:00:00.000Z,1,,,,,,,,
2010-06-27T00:00:00.000Z,,2010-06-27T00:00:00.000Z,9,2010-06-27T00:00:00.000Z,0.1111111111111111,,,2010-06-27T00:00:00.000Z,1,2010-06-27T00:00:00.000Z,1,,,,,,,,
2010-06-28T00:00:00.000Z,,2010-06-28T00:00:00.000Z,9,2010-06-28T00:00:00.000Z,0.1111111111111111,,,2010-06-28T00:00:00.000Z,1,2010-06-28T00:00:00.000Z,1,,,,,,,,
2010-06-29T00:00:00.000Z,,2010-06-29T00:00:00.000Z,9,2010-06-29T00:00:00.000Z,0.1111111111111111,,,2010-06-29T00:00:00.000Z,1,2010-06-29T00:00:00.000Z,1,,,,,,,,
2010-06-30T00:00:00.000Z,,2010-06-30T00:00:00.000Z,9,2010-06-30T00:00:00.000Z,0.1111111111111111,,,2010-06-30T00:00:00.000Z,1,2010-06-30T00:00:00.000Z,1,,,,,,,,
2010-07-01T00:00:00.000Z,,2010-07-01T00:00:00.000Z,9,2010-07-01T00:00:00.000Z,0.1111111111111111,,,2010-07-01T00:00:00.000Z,1,2010-07-01T00:00:00.000Z,1,,,,,,,,
2010-07-02T00:00:00.000Z,,2010-07-02T00:00:00.000Z,9,2010-07-02T00:00:00.000Z,0.1111111111111111,,,2010-07-02T00:00:00.000Z,1,2010-07-02T00:00:00.000Z,1,,,,,,,,
2010-07-03T00:00:00.000Z,,2010-07-03T00:00:00.000Z,9,2010-07-03T00:00:00.000Z,0.1111111111111111,,,2010-07-03T00:00:00.000Z,1,2010-07-03T00:00:00.000Z,1,,,,,,,,
2010-07-04T00:00:00.000Z,,2010-07-04T00:00:00.000Z,9,2010-07-04T00:00:00.000Z,0.1111111111111111,,,2010-07-04T00:00:00.000Z,1,2010-07-04T00:00:00.000Z,1,,,,,,,,
2010-07-05T00:00:00.000Z,,2010-07-05T00:00:00.000Z,9,2010-07-05T00:00:00.000Z,0.1111111111111111,,,2010-07-05T00:00:00.000Z,1,2010-07-05T00:00:00.000Z,1,,,,,,,,
2010-07-06T00:00:00.000Z,,2010-07-06T00:00:00.000Z,9,2010-07-06T00:00:00.000Z,0.1111111111111111,,,2010-07-06T00:00:00.000Z,1,2010-07-06T00:00:00.000Z,1,,,,,,,,
2010-07-07T00:00:00.000Z,,2010-07-07T00:00:00.000Z,9,2010-07-07T00:00:00.000Z,0.1111111111111111,,,2010-07-07T00:00:00.000Z,1,2010-07-07T00:00:00.000Z,1,,,,,,,,
2010-07-08T00:00:00.000Z,,2010-07-08T00:00:00.000Z,9,2010-07-08T00:00:00.000Z,0.1111111111111111,,,2010-07-08T00:00:00.000Z,1,2010-07-08T00:00:00.000Z,1,,,,,,,,
2010-07-09T00:00:00.000Z,,2010-07-09T00:00:00.000Z,9,2010-07-09T00:00:00.000Z,0.1111111111111111,,,2010-07-09T00:00:00.000Z,1,2010-07-09T00:00:00.000Z,1,,,,,,,,
2010-07-10T00:00:00.000Z,,2010-07-10T00:00:00.000Z,9,2010-07-10T00:00:00.000Z,0.1111111111111111,,,2010-07-10T00:00:00.000Z,1,2010-07-10T00:00:00.000Z,1,,,,,,,,
2010-07-11T00:00:00.000Z,,2010-07-11T00:00:00.000Z,9,2010-07-11T00:00:00.000Z,0.1111111111111111,,,2010-07-11T00:00:00.000Z,1,2010-07-11T00:00:00.000Z,1,,,,,,,,
2010-07-12T00:00:00.000Z,,2010-07-12T00:00:00.000Z,9,2010-07-12T00:00:00.000Z,0.1111111111111111,,,2010-07-12T00:00:00.000Z,1,2010-07-12T00:00:00.000Z,1,,,,,,,,
2010-07-13T00:00:00.000Z,,2010-07-13T00:00:00.000Z,9,2010-07-13T00:00:00.000Z,0.1111111111111111,,,2010-07-13T00:00:00.000Z,1,2010-07-13T00:00:00.000Z,1,,,,,,,,
2010-07-14T00:00:00.000Z,,2010-07-14T00:00:00.000Z,9,2010-07-14T00:00:00.000Z,0.1111111111111111,,,2010-07-14T00:00:00.000Z,1,2010-07-14T00:00:00.000Z,1,,,,,,,,
2010-07-15T00:00:00.000Z,,2010-07-15T00:00:00.000Z,9,2010-07-15T00:00:00.000Z,0.1111111111111111,,,2010-07-15T00:00:00.000Z,1,2010-07-15T00:00:00.000Z,1,,,,,,,,
2010-07-16T00:00:00.000Z,,2010-07-16T00:00:00.000Z,9,2010-07-16T00:00:00.000Z,0.1111111111111111,,,2010-07-16T00:00:00.000Z,1,2010-07-16T00:00:00.000Z,1,,,,,,,,
2010-07-17T00:00:00.000Z,,2010-07-17T00:00:00.000Z,9,2010-07-17T00:00:00.000Z,0.1111111111111111,2010-07-17T00:00:00.000Z,0.049510000000000005,2010-07-17T00:00:00.000Z,1,2010-07-17T00:00:00.000Z,1,,,,,,,,
2010-07-18T00:00:00.000Z,,2010-07-18T00:00:00.000Z,9,2010-07-18T00:00:00.000Z,0.1111111111111111,2010-07-18T00:00:00.000Z,0.08584,2010-07-18T00:00:00.000Z,1,2010-07-18T00:00:00.000Z,1,,,,,,,,
2010-07-19T00:00:00.000Z,69.0972973400043,2010-07-19T00:00:00.000Z,9,2010-07-19T00:00:00.000Z,0.1111111111111111,2010-07-19T00:00:00.000Z,0.0808,2010-07-19T00:00:00.000Z,1,2010-07-19T00:00:00.000Z,1,2010-07-19T00:00:00.000Z,0.1,2010-07-19T00:00:00.000Z,0,2010-07-19T00:00:00.000Z,0,2010-07-19T00:00:00.000Z,0
2010-07-20T00:00:00.000Z,37.69805523638,2010-07-20T00:00:00.000Z,9,2010-07-20T00:00:00.000Z,0.1111111111111111,2010-07-20T00:00:00.000Z,0.07473333333333332,2010-07-20T00:00:00.000Z,1,2010-07-20T00:00:00.000Z,1,2010-07-20T00:00:00.000Z,0.1,2010-07-20T00:00:00.000Z,0,2010-07-20T00:00:00.000Z,0,2010-07-20T00:00:00.000Z,0
2010-07-21T00:00:00.000Z,62.6341892153495,2010-07-21T00:00:00.000Z,9,2010-07-21T00:00:00.000Z,0.1111111111111111,2010-07-21T00:00:00.000Z,0.07921,2010-07-21T00:00:00.000Z,1,2010-07-21T00:00:00.000Z,1,2010-07-21T00:00:00.000Z,0.1,2010-07-21T00:00:00.000Z,0,2010-07-21T00:00:00.000Z,0,2010-07-21T00:00:00.000Z,0
2010-07-22T00:00:00.000Z,26.0139695833011,2010-07-22T00:00:00.000Z,9,2010-07-22T00:00:00.000Z,0.1111111111111111,2010-07-22T00:00:00.000Z,0.055945,2010-07-22T00:00:00.000Z,1,2010-07-22T00:00:00.000Z,1,2010-07-22T00:00:00.000Z,0.1,2010-07-22T00:00:00.000Z,0,2010-07-22T00:00:00.000Z,0,2010-07-22T00:00:00.000Z,0
2010-07-23T00:00:00.000Z,19.6812132459653,2010-07-23T00:00:00.000Z,9,2010-07-23T00:00:00.000Z,0.1111111111111111,2010-07-23T00:00:00.000Z,0.062283333333333336,2010-07-23T00:00:00.000Z,1,2010-07-23T00:00:00.000Z,1,2010-07-23T00:00:00.000Z,0.1,2010-07-23T00:00:00.000Z,0,2010-07-23T00:00:00.000Z,0,2010-07-23T00:00:00.000Z,0
2010-07-24T00:00:00.000Z,10.5439745693553,2010-07-24T00:00:00.000Z,9,2010-07-24T00:00:00.000Z,0.1111111111111111,2010-07-24T00:00:00.000Z,0.05454,2010-07-24T00:00:00.000Z,1,2010-07-24T00:00:00.000Z,1,2010-07-24T00:00:00.000Z,0.1,2010-07-24T00:00:00.000Z,0,2010-07-24T00:00:00.000Z,0,2010-07-24T00:00:00.000Z,0
2010-07-25T00:00:00.000Z,0.00115761492352607,2010-07-25T00:00:00.000Z,9,2010-07-25T00:00:00.000Z,0.1111111111111111,2010-07-25T00:00:00.000Z,0.0505,2010-07-25T00:00:00.000Z,1,2010-07-25T00:00:00.000Z,1,2010-07-25T00:00:00.000Z,0,2010-07-25T00:00:00.000Z,0,2010-07-25T00:00:00.000Z,0.1,2010-07-25T00:00:00.000Z,0
2010-07-26T00:00:00.000Z,11.2166602632048,2010-07-26T00:00:00.000Z,9,2010-07-26T00:00:00.000Z,0.1111111111111111,2010-07-26T00:00:00.000Z,0.056,2010-07-26T00:00:00.000Z,1,2010-07-26T00:00:00.000Z,1,2010-07-26T00:00:00.000Z,0.1,2010-07-26T00:00:00.000Z,0,2010-07-26T00:00:00.000Z,0,2010-07-26T00:00:00.000Z,0
2010-07-27T00:00:00.000Z,17.6469309954955,2010-07-27T00:00:00.000Z,9,2010-07-27T00:00:00.000Z,0.1111111111111111,2010-07-27T00:00:00.000Z,0.059844444444444436,2010-07-27T00:00:00.000Z,1,2010-07-27T00:00:00.000Z,1,2010-07-27T00:00:00.000Z,0.1,2010-07-27T00:00:00.000Z,0,2010-07-27T00:00:00.000Z,0,2010-07-27T00:00:00.000Z,0
2010-07-28T00:00:00.000Z,15.2328530721184,2010-07-28T00:00:00.000Z,9,2010-07-28T00:00:00.000Z,0.1111111111111111,2010-07-28T00:00:00.000Z,0.0589,2010-07-28T00:00:00.000Z,1,2010-07-28T00:00:00.000Z,1,2010-07-28T00:00:00.000Z,0.1,2010-07-28T00:00:00.000Z,0,2010-07-28T00:00:00.000Z,0,2010-07-28T00:00:00.000Z,0
2010-07-29T00:00:00.000Z,57.4162014460798,2010-07-29T00:00:00.000Z,9,2010-07-29T00:00:00.000Z,0.1111111111111111,2010-07-29T00:00:00.000Z,0.06920000000000001,2010-07-29T00:00:00.000Z,1,2010-07-29T00:00:00.000Z,1,2010-07-29T00:00:00.000Z,0.1,2010-07-29T00:00:00.000Z,0,2010-07-29T00:00:00.000Z,0,2010-07-29T00:00:00.000Z,0
2010-07-30T00:00:00.000Z,29.0262202509727,2010-07-30T00:00:00.000Z,9,2010-07-30T00:00:00.000Z,0.1111111111111111,2010-07-30T00:00:00.000Z,0.06428333333333333,2010-07-30T00:00:00.000Z,1,2010-07-30T00:00:00.000Z,1,2010-07-30T00:00:00.000Z,0.1,2010-07-30T00:00:00.000Z,0,2010-07-30T00:00:00.000Z,0,2010-07-30T00:00:00.000Z,0
2010-07-31T00:00:00.000Z,45.1926751202876,2010-07-31T00:00:00.000Z,9,2010-07-31T00:00:00.000Z,0.1111111111111111,2010-07-31T00:00:00.000Z,0.06785,2010-07-31T00:00:00.000Z,1,2010-07-31T00:00:00.000Z,1,2010-07-31T00:00:00.000Z,0.1,2010-07-31T00:00:00.000Z,0,2010-07-31T00:00:00.000Z,0,2010-07-31T00:00:00.000Z,0
2010-08-01T00:00:00.000Z,13.9802460663705,2010-08-01T00:00:00.000Z,9,2010-08-01T00:00:00.000Z,0.1111111111111111,2010-08-01T00:00:00.000Z,0.0611,2010-08-01T00:00:00.000Z,1,2010-08-01T00:00:00.000Z,1,2010-08-01T00:00:00.000Z,0.1,2010-08-01T00:00:00.000Z,0,2010-08-01T00:00:00.000Z,0,2010-08-01T00:00:00.000Z,0
2010-08-02T00:00:00.000Z,7.85572548231088,2010-08-02T00:00:00.000Z,9,2010-08-02T00:00:00.000Z,0.1111111111111111,2010-08-02T00:00:00.000Z,0.06,2010-08-02T00:00:00.000Z,1,2010-08-02T00:00:00.000Z,1,2010-08-02T00:00:00.000Z,0,2010-08-02T00:00:00.000Z,0.1,2010-08-02T00:00:00.000Z,0,2010-08-02T00:00:00.000Z,0
2010-08-03T00:00:00.000Z,7.60431079211938,2010-08-03T00:00:00.000Z,9,2010-08-03T00:00:00.000Z,0.1111111111111111,2010-08-03T00:00:00.000Z,0.06,2010-08-03T00:00:00.000Z,1,2010-08-03T00:00:00.000Z,1,2010-08-03T00:00:00.000Z,0,2010-08-03T00:00:00.000Z,0.1,2010-08-03T00:00:00.000Z,0,2010-08-03T00:00:00.000Z,0
2010-08-04T00:00:00.000Z,5.52386904012146,2010-08-04T00:00:00.000Z,9,2010-08-04T00:00:00.000Z,0.1111111111111111,2010-08-04T00:00:00.000Z,0.05795,2010-08-04T00:00:00.000Z,1,2010-08-04T00:00:00.000Z,1,2010-08-04T00:00:00.000Z,0,2010-08-04T00:00:00.000Z,0.1,2010-08-04T00:00:00.000Z,0,2010-08-04T00:00:00.000Z,0
2010-08-05T00:00:00.000Z,13.7783456790241,2010-08-05T00:00:00.000Z,9,2010-08-05T00:00:00.000Z,0.1111111111111111,2010-08-05T00:00:00.000Z,0.061,2010-08-05T00:00:00.000Z,1,2010-08-05T00:00:00.000Z,1,2010-08-05T00:00:00.000Z,0.1,2010-08-05T00:00:00.000Z,0,2010-08-05T00:00:00.000Z,0,2010-08-05T00:00:00.000Z,0
2010-08-06T00:00:00.000Z,20.6132545793743,2010-08-06T00:00:00.000Z,9,2010-08-06T00:00:00.000Z,0.1111111111111111,2010-08-06T00:00:00.000Z,0.0621,2010-08-06T00:00:00.000Z,1,2010-08-06T00:00:00.000Z,1,2010-08-06T00:00:00.000Z,0.1,2010-08-06T00:00:00.000Z,0,2010-08-06T00:00:00.000Z,0,2010-08-06T00:00:00.000Z,0
2010-08-07T00:00:00.000Z,5.46634518820374,2010-08-07T00:00:00.000Z,9,2010-08-07T00:00:00.000Z,0.1111111111111111,2010-08-07T00:00:00.000Z,0.059,2010-08-07T00:00:00.000Z,1,2010-08-07T00:00:00.000Z,1,2010-08-07T00:00:00.000Z,0,2010-08-07T00:00:00.000Z,0.1,2010-08-07T00:00:00.000Z,0,2010-08-07T00:00:00.000Z,0
2010-08-08T00:00:00.000Z,12.5236121839888,2010-08-08T00:00:00.000Z,9,2010-08-08T00:00:00.000Z,0.1111111111111111,2010-08-08T00:00:00.000Z,0.0609,2010-08-08T00:00:00.000Z,1,2010-08-08T00:00:00.000Z,1,2010-08-08T00:00:00.000Z,0.1,2010-08-08T00:00:00.000Z,0,2010-08-08T00:00:00.000Z,0,2010-08-08T00:00:00.000Z,0
2010-08-09T00:00:00.000Z,73.8398115637538,2010-08-09T00:00:00.000Z,9,2010-08-09T00:00:00.000Z,0.1111111111111111,2010-08-09T00:00:00.000Z,0.071,2010-08-09T00:00:00.000Z,1,2010-08-09T00:00:00.000Z,1,2010-08-09T00:00:00.000Z,0.1,2010-08-09T00:00:00.000Z,0,2010-08-09T00:00:00.000Z,0,2010-08-09T00:00:00.000Z,0
2010-08-10T00:00:00.000Z,39.2335643642829,2010-08-10T00:00:00.000Z,9,2010-08-10T00:00:00.000Z,0.1111111111111111,2010-08-10T00:00:00.000Z,0.07,2010-08-10T00:00:00.000Z,1,2010-08-10T00:00:00.000Z,1,2010-08-10T00:00:00.000Z,0.1,2010-08-10T00:00:00.000Z,0,2010-08-10T00:00:00.000Z,0,2010-08-10T00:00:00.000Z,0
2010-08-11T00:00:00.000Z,30.5015214477162,2010-08-11T00:00:00.000Z,9,2010-08-11T00:00:00.000Z,0.1111111111111111,2010-08-11T00:00:00.000Z,0.067,2010-08-11T00:00:00.000Z,1,2010-08-11T00:00:00.000Z,1,2010-08-11T00:00:00.000Z,0.1,2010-08-11T00:00:00.000Z,0,2010-08-11T00:00:00.000Z,0,2010-08-11T00:00:00.000Z,0
2010-08-12T00:00:00.000Z,66.422710013727,2010-08-12T00:00:00.000Z,9,2010-08-12T00:00:00.000Z,0.1111111111111111,2010-08-12T00:00:00.000Z,0.07,2010-08-12T00:00:00.000Z,1,2010-08-12T00:00:00.000Z,1,2010-08-12T00:00:00.000Z,0.1,2010-08-12T00:00:00.000Z,0,2010-08-12T00:00:00.000Z,0,2010-08-12T00:00:00.000Z,0
2010-08-13T00:00:00.000Z,14.8971503081169,2010-08-13T00:00:00.000Z,9,2010-08-13T00:00:00.000Z,0.1111111111111111,2010-08-13T00:00:00.000Z,0.0645,2010-08-13T00:00:00.000Z,1,2010-08-13T00:00:00.000Z,1,2010-08-13T00:00:00.000Z,0.1,2010-08-13T00:00:00.000Z,0,2010-08-13T00:00:00.000Z,0,2010-08-13T00:00:00.000Z,0
2010-08-14T00:00:00.000Z,30.5496721347569,2010-08-14T00:00:00.000Z,9,2010-08-14T00:00:00.000Z,0.1111111111111111,2010-08-14T00:00:00.000Z,0.067,2010-08-14T00:00:00.000Z,1,2010-08-14T00:00:00.000Z,1,2010-08-14T00:00:00.000Z,0.1,2010-08-14T00:00:00.000Z,0,2010-08-14T00:00:00.000Z,0,2010-08-14T00:00:00.000Z,0
2010-08-15T00:00:00.000Z,13.7190424685674,2010-08-15T00:00:00.000Z,9,2010-08-15T00:00:00.000Z,0.1111111111111111,2010-08-15T00:00:00.000Z,0.06529,2010-08-15T00:00:00.000Z,1,2010-08-15T00:00:00.000Z,1,2010-08-15T00:00:00.000Z,0.1,2010-08-15T00:00:00.000Z,0,2010-08-15T00:00:00.000Z,0,2010-08-15T00:00:00.000Z,0
2010-08-16T00:00:00.000Z,14.6198848880076,2010-08-16T00:00:00.000Z,9,2010-08-16T00:00:00.000Z,0.1111111111111111,2010-08-16T00:00:00.000Z,0.0655,2010-08-16T00:00:00.000Z,1,2010-08-16T00:00:00.000Z,1,2010-08-16T00:00:00.000Z,0.1,2010-08-16T00:00:00.000Z,0,2010-08-16T00:00:00.000Z,0,2010-08-16T00:00:00.000Z,0
2010-08-17T00:00:00.000Z,72.2749632990009,2010-08-17T00:00:00.000Z,9,2010-08-17T00:00:00.000Z,0.1111111111111111,2010-08-17T00:00:00.000Z,0.07,2010-08-17T00:00:00.000Z,1,2010-08-17T00:00:00.000Z,1,2010-08-17T00:00:00.000Z,0.1,2010-08-17T00:00:00.000Z,0,2010-08-17T00:00:00.000Z,0,2010-08-17T00:00:00.000Z,0
2010-08-18T00:00:00.000Z,24.448251526521,2010-08-18T00:00:00.000Z,9,2010-08-18T00:00:00.000Z,0.1111111111111111,2010-08-18T00:00:00.000Z,0.068,2010-08-18T00:00:00.000Z,1,2010-08-18T00:00:00.000Z,1,2010-08-18T00:00:00.000Z,0.1,2010-08-18T00:00:00.000Z,0,2010-08-18T00:00:00.000Z,0,2010-08-18T00:00:00.000Z,0
2010-08-19T00:00:00.000Z,19.8035647509707,2010-08-19T00:00:00.000Z,9,2010-08-19T00:00:00.000Z,0.1111111111111111,2010-08-19T00:00:00.000Z,0.0667,2010-08-19T00:00:00.000Z,1,2010-08-19T00:00:00.000Z,1,2010-08-19T00:00:00.000Z,0.1,2010-08-19T00:00:00.000Z,0,2010-08-19T00:00:00.000Z,0,2010-08-19T00:00:00.000Z,0
2010-08-20T00:00:00.000Z,10.9582129540476,2010-08-20T00:00:00.000Z,9,2010-08-20T00:00:00.000Z,0.1111111111111111,2010-08-20T00:00:00.000Z,0.0655,2010-08-20T00:00:00.000Z,1,2010-08-20T00:00:00.000Z,1,2010-08-20T00:00:00.000Z,0.1,2010-08-20T00:00:00.000Z,0,2010-08-20T00:00:00.000Z,0,2010-08-20T00:00:00.000Z,0
2010-08-21T00:00:00.000Z,17.2395582064911,2010-08-21T00:00:00.000Z,9,2010-08-21T00:00:00.000Z,0.1111111111111111,2010-08-21T00:00:00.000Z,0.0664,2010-08-21T00:00:00.000Z,1,2010-08-21T00:00:00.000Z,1,2010-08-21T00:00:00.000Z,0.1,2010-08-21T00:00:00.000Z,0,2010-08-21T00:00:00.000Z,0,2010-08-21T00:00:00.000Z,0
2010-08-22T00:00:00.000Z,15.0950538133719,2010-08-22T00:00:00.000Z,9,2010-08-22T00:00:00.000Z,0.1111111111111111,2010-08-22T00:00:00.000Z,0.066,2010-08-22T00:00:00.000Z,1,2010-08-22T00:00:00.000Z,1,2010-08-22T00:00:00.000Z,0.1,2010-08-22T00:00:00.000Z,0,2010-08-22T00:00:00.000Z,0,2010-08-22T00:00:00.000Z,0
2010-08-23T00:00:00.000Z,8.34466058445794,2010-08-23T00:00:00.000Z,9,2010-08-23T00:00:00.000Z,0.1111111111111111,2010-08-23T00:00:00.000Z,0.06491,2010-08-23T00:00:00.000Z,1,2010-08-23T00:00:00.000Z,1,2010-08-23T00:00:00.000Z,0,2010-08-23T00:00:00.000Z,0.1,2010-08-23T00:00:00.000Z,0,2010-08-23T00:00:00.000Z,0
2010-08-24T00:00:00.000Z,9.14890253027365,2010-08-24T00:00:00.000Z,9,2010-08-24T00:00:00.000Z,0.1111111111111111,2010-08-24T00:00:00.000Z,0.065,2010-08-24T00:00:00.000Z,1,2010-08-24T00:00:00.000Z,1,2010-08-24T00:00:00.000Z,0.1,2010-08-24T00:00:00.000Z,0,2010-08-24T00:00:00.000Z,0,2010-08-24T00:00:00.000Z,0
2010-08-25T00:00:00.000Z,7.74470784645331,2010-08-25T00:00:00.000Z,9,2010-08-25T00:00:00.000Z,0.1111111111111111,2010-08-25T00:00:00.000Z,0.0648,2010-08-25T00:00:00.000Z,1,2010-08-25T00:00:00.000Z,1,2010-08-25T00:00:00.000Z,0,2010-08-25T00:00:00.000Z,0.1,2010-08-25T00:00:00.000Z,0,2010-08-25T00:00:00.000Z,0
2010-08-26T00:00:00.000Z,5.9564845713433,2010-08-26T00:00:00.000Z,9,2010-08-26T00:00:00.000Z,0.1111111111111111,2010-08-26T00:00:00.000Z,0.064,2010-08-26T00:00:00.000Z,1,2010-08-26T00:00:00.000Z,1,2010-08-26T00:00:00.000Z,0,2010-08-26T00:00:00.000Z,0.1,2010-08-26T00:00:00.000Z,0,2010-08-26T00:00:00.000Z,0
2010-08-27T00:00:00.000Z,9.13169516353229,2010-08-27T00:00:00.000Z,9,2010-08-27T00:00:00.000Z,0.1111111111111111,2010-08-27T00:00:00.000Z,0.065,2010-08-27T00:00:00.000Z,1,2010-08-27T00:00:00.000Z,1,2010-08-27T00:00:00.000Z,0.1,2010-08-27T00:00:00.000Z,0,2010-08-27T00:00:00.000Z,0,2010-08-27T00:00:00.000Z,0
2010-08-28T00:00:00.000Z,7.3386506023613,2010-08-28T00:00:00.000Z,9,2010-08-28T00:00:00.000Z,0.1111111111111111,2010-08-28T00:00:00.000Z,0.0646,2010-08-28T00:00:00.000Z,1,2010-08-28T00:00:00.000Z,1,2010-08-28T00:00:00.000Z,0,2010-08-28T00:00:00.000Z,0.1,2010-08-28T00:00:00.000Z,0,2010-08-28T00:00:00.000Z,0
2010-08-29T00:00:00.000Z,5.76188320368946,2010-08-29T00:00:00.000Z,9,2010-08-29T00:00:00.000Z,0.1111111111111111,2010-08-29T00:00:00.000Z,0.064,2010-08-29T00:00:00.000Z,1,2010-08-29T00:00:00.000Z,1,2010-08-29T00:00:00.000Z,0,2010-08-29T00:00:00.000Z,0.1,2010-08-29T00:00:00.000Z,0,2010-08-29T00:00:00.000Z,0
2010-08-30T00:00:00.000Z,8.92962596396272,2010-08-30T00:00:00.000Z,9,2010-08-30T00:00:00.000Z,0.1111111111111111,2010-08-30T00:00:00.000Z,0.06497,2010-08-30T00:00:00.000Z,1,2010-08-30T00:00:00.000Z,1,2010-08-30T00:00:00.000Z,0,2010-08-30T00:00:00.000Z,0.1,2010-08-30T00:00:00.000Z,0,2010-08-30T00:00:00.000Z,0
2010-08-31T00:00:00.000Z,1.59669767394825,2010-08-31T00:00:00.000Z,9,2010-08-31T00:00:00.000Z,0.1111111111111111,2010-08-31T00:00:00.000Z,0.06,2010-08-31T00:00:00.000Z,1,2010-08-31T00:00:00.000Z,1,2010-08-31T00:00:00.000Z,0,2010-08-31T00:00:00.000Z,0.1,2010-08-31T00:00:00.000Z,0,2010-08-31T00:00:00.000Z,0
2010-09-01T00:00:00.000Z,2.61989331770008,2010-09-01T00:00:00.000Z,9,2010-09-01T00:00:00.000Z,0.1111111111111111,2010-09-01T00:00:00.000Z,0.062300000000000015,2010-09-01T00:00:00.000Z,1,2010-09-01T00:00:00.000Z,1,2010-09-01T00:00:00.000Z,0,2010-09-01T00:00:00.000Z,0.1,2010-09-01T00:00:00.000Z,0,2010-09-01T00:00:00.000Z,0
2010-09-02T00:00:00.000Z,4.60283936382473,2010-09-02T00:00:00.000Z,9,2010-09-02T00:00:00.000Z,0.1111111111111111,2010-09-02T00:00:00.000Z,0.0631,2010-09-02T00:00:00.000Z,1,2010-09-02T00:00:00.000Z,1,2010-09-02T00:00:00.000Z,0,2010-09-02T00:00:00.000Z,0.1,2010-09-02T00:00:00.000Z,0,2010-09-02T00:00:00.000Z,0
2010-09-03T00:00:00.000Z,2.4121509159773,2010-09-03T00:00:00.000Z,9,2010-09-03T00:00:00.000Z,0.1111111111111111,2010-09-03T00:00:00.000Z,0.06085,2010-09-03T00:00:00.000Z,1,2010-09-03T00:00:00.000Z,1,2010-09-03T00:00:00.000Z,0,2010-09-03T00:00:00.000Z,0.1,2010-09-03T00:00:00.000Z,0,2010-09-03T00:00:00.000Z,0
