timestamp,BTC: Realized P/L Ratio,timestamp,High Risk,timestamp,Very Low Risk,timestamp,Very High Risk,timestamp,BTC: Price,timestamp,90% Profit ,timestamp,50% Profit ,timestamp,75% Profit,timestamp,Low Risk,timestamp,---
2010-09-15T00:00:00.000Z,1.87769260796981,2010-09-15T00:00:00.000Z,0,2010-09-15T00:00:00.000Z,0.1,2010-09-15T00:00:00.000Z,0,2010-09-15T00:00:00.000Z,0.0604,2010-09-15T00:00:00.000Z,9,2010-09-15T00:00:00.000Z,1,2010-09-15T00:00:00.000Z,3,2010-09-15T00:00:00.000Z,0,2010-09-15T00:00:00.000Z,1
2010-09-16T00:00:00.000Z,0.920932935048313,2010-09-16T00:00:00.000Z,0,2010-09-16T00:00:00.000Z,0.1,2010-09-16T00:00:00.000Z,0,2010-09-16T00:00:00.000Z,0.0618,2010-09-16T00:00:00.000Z,9,2010-09-16T00:00:00.000Z,1,2010-09-16T00:00:00.000Z,3,2010-09-16T00:00:00.000Z,0,2010-09-16T00:00:00.000Z,1
2010-09-17T00:00:00.000Z,0.0891072010297942,2010-09-17T00:00:00.000Z,0,2010-09-17T00:00:00.000Z,0.1,2010-09-17T00:00:00.000Z,0,2010-09-17T00:00:00.000Z,0.05938,2010-09-17T00:00:00.000Z,9,2010-09-17T00:00:00.000Z,1,2010-09-17T00:00:00.000Z,3,2010-09-17T00:00:00.000Z,0,2010-09-17T00:00:00.000Z,1
2010-09-18T00:00:00.000Z,0.105261821756715,2010-09-18T00:00:00.000Z,0,2010-09-18T00:00:00.000Z,0.1,2010-09-18T00:00:00.000Z,0,2010-09-18T00:00:00.000Z,0.061,2010-09-18T00:00:00.000Z,9,2010-09-18T00:00:00.000Z,1,2010-09-18T00:00:00.000Z,3,2010-09-18T00:00:00.000Z,0,2010-09-18T00:00:00.000Z,1
2010-09-19T00:00:00.000Z,2.6612149435023,2010-09-19T00:00:00.000Z,0,2010-09-19T00:00:00.000Z,0.1,2010-09-19T00:00:00.000Z,0,2010-09-19T00:00:00.000Z,0.0627,2010-09-19T00:00:00.000Z,9,2010-09-19T00:00:00.000Z,1,2010-09-19T00:00:00.000Z,3,2010-09-19T00:00:00.000Z,0,2010-09-19T00:00:00.000Z,1
2010-09-20T00:00:00.000Z,0.781421972066081,2010-09-20T00:00:00.000Z,0,2010-09-20T00:00:00.000Z,0.1,2010-09-20T00:00:00.000Z,0,2010-09-20T00:00:00.000Z,0.0621,2010-09-20T00:00:00.000Z,9,2010-09-20T00:00:00.000Z,1,2010-09-20T00:00:00.000Z,3,2010-09-20T00:00:00.000Z,0,2010-09-20T00:00:00.000Z,1
2010-09-21T00:00:00.000Z,4.82094972356246,2010-09-21T00:00:00.000Z,0,2010-09-21T00:00:00.000Z,0,2010-09-21T00:00:00.000Z,0,2010-09-21T00:00:00.000Z,0.06265,2010-09-21T00:00:00.000Z,9,2010-09-21T00:00:00.000Z,1,2010-09-21T00:00:00.000Z,3,2010-09-21T00:00:00.000Z,0.1,2010-09-21T00:00:00.000Z,1
2010-09-22T00:00:00.000Z,0.954647883860515,2010-09-22T00:00:00.000Z,0,2010-09-22T00:00:00.000Z,0,2010-09-22T00:00:00.000Z,0,2010-09-22T00:00:00.000Z,0.062038,2010-09-22T00:00:00.000Z,9,2010-09-22T00:00:00.000Z,1,2010-09-22T00:00:00.000Z,3,2010-09-22T00:00:00.000Z,0.1,2010-09-22T00:00:00.000Z,1
2010-09-23T00:00:00.000Z,1.54875550566619,2010-09-23T00:00:00.000Z,0,2010-09-23T00:00:00.000Z,0,2010-09-23T00:00:00.000Z,0,2010-09-23T00:00:00.000Z,0.06231,2010-09-23T00:00:00.000Z,9,2010-09-23T00:00:00.000Z,1,2010-09-23T00:00:00.000Z,3,2010-09-23T00:00:00.000Z,0.1,2010-09-23T00:00:00.000Z,1
2010-09-24T00:00:00.000Z,0.76800766200081,2010-09-24T00:00:00.000Z,0,2010-09-24T00:00:00.000Z,0,2010-09-24T00:00:00.000Z,0,2010-09-24T00:00:00.000Z,0.0622,2010-09-24T00:00:00.000Z,9,2010-09-24T00:00:00.000Z,1,2010-09-24T00:00:00.000Z,3,2010-09-24T00:00:00.000Z,0.1,2010-09-24T00:00:00.000Z,1
